Development Name,Borough,Account Name,Location,Meter AMR,TDS #,EDP,RC Code,Funding Source,AMP #,Vendor Name,UMIS BILL ID,Revenue Month,Service Start Date,Service End Date,# days,Meter Number,Estimated,Current Charges,Rate Class,Bill Analyzed,Consumption (Therms),ES Commodity,Underlying Utility
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,BLD 03,NONE,267,385,B026700,FEDERAL,NY005012670P,CONSOLIDATED EDISON COMPANY OF NY,8764115,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,4011929,Y,292.2,TR I NR,Yes,315.23,UTILITY GAS,ConEd
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,BLD 03,NONE,267,385,B026700,FEDERAL,NY005012670P,CONSOLIDATED EDISON COMPANY OF NY,8835764,2020-04-01T00:00:00.000,3/25/2020,4/24/2020,30,3337545,Y,90.24,TR I NR,Yes,126.43,UTILITY GAS,ConEd
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,BLD 03,NONE,267,385,B026700,FEDERAL,NY005012670P,CONSOLIDATED EDISON COMPANY OF NY,8835764,2020-04-01T00:00:00.000,3/25/2020,4/24/2020,30,4011929,Y,225.23,TR I NR,Yes,315.57,UTILITY GAS,ConEd
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,,Not Applicable,267,385,B026700,FEDERAL,NY005012670P,EAST COAST POWER & GAS,8597796,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,3.95E+14,N,124.01,,Yes,410,BROKERED GAS,ConEd
MORRISANIA AIR RIGHTS,BRONX,MORRISANIA AIR RIGHTS,,Not Applicable,267,385,B026700,FEDERAL,NY005012670P,EAST COAST POWER & GAS,8925688,2020-04-01T00:00:00.000,3/25/2020,4/24/2020,30,3.95E+14,N,134.06,,Exception,442,BROKERED GAS,ConEd
MOTT HAVEN,BRONX,MOTT HAVEN,BLD 04,NONE,121,244,B012100,FEDERAL,NY005001210P,CONSOLIDATED EDISON COMPANY OF NY,8653116,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3902171,Y,932.57,TR I NR,Yes,1755.22,UTILITY GAS,ConEd
MOTT HAVEN,BRONX,MOTT HAVEN,BLD 04,NONE,121,244,B012100,FEDERAL,NY005001210P,CONSOLIDATED EDISON COMPANY OF NY,8653116,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3907389,Y,903.64,TR I NR,Yes,1700.78,UTILITY GAS,ConEd
MOTT HAVEN,BRONX,MOTT HAVEN,BLD 04,NONE,121,244,B012100,FEDERAL,NY005001210P,CONSOLIDATED EDISON COMPANY OF NY,8735402,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3902171,Y,833.31,TR I NR,Yes,1590.66,UTILITY GAS,ConEd
MOTT HAVEN,BRONX,MOTT HAVEN,BLD 04,NONE,121,244,B012100,FEDERAL,NY005001210P,CONSOLIDATED EDISON COMPANY OF NY,8735402,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3907389,Y,806.94,TR I NR,Yes,1540.34,UTILITY GAS,ConEd
MOTT HAVEN,BRONX,MOTT HAVEN,BLD 04,NONE,121,244,B012100,FEDERAL,NY005001210P,CONSOLIDATED EDISON COMPANY OF NY,8844715,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3902171,Y,973.32,TR I NR,Yes,1974.81,UTILITY GAS,ConEd
MOTT HAVEN,BRONX,MOTT HAVEN,BLD 04,NONE,121,244,B012100,FEDERAL,NY005001210P,CONSOLIDATED EDISON COMPANY OF NY,8844715,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3907389,Y,924.22,TR I NR,Yes,1875.19,UTILITY GAS,ConEd
MOTT HAVEN,BRONX,MOTT HAVEN,,Not Applicable,121,244,B012100,FEDERAL,NY005001210P,EAST COAST POWER & GAS,8824781,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3.95E+14,N,1167.7,,Yes,3850,BROKERED GAS,ConEd
MOTT HAVEN,BRONX,MOTT HAVEN,,Not Applicable,121,244,B012100,FEDERAL,NY005001210P,EAST COAST POWER & GAS,8926065,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,3.95E+14,N,1167.71,,Yes,3850,BROKERED GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 01,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8644256,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3301792,Y,149.35,TR I NR,Yes,248.4,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 01,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8644256,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3356428,Y,387.58,TR I NR,Yes,644.6,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 01,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8732229,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3301792,Y,133.68,TR I NR,Yes,224.84,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 01,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8732229,2020-03-01T00:00:00.000,2/25/2020,3/25/2020,29,3356428,Y,347.31,TR I NR,Yes,584.16,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 01,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8822355,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3301792,N,133.17,TR I NR,Yes,224.84,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 01,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8822355,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3356428,N,345.99,TR I NR,Yes,584.16,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 01,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8916294,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,3301792,Y,133.33,TR I NR,Exception,224.84,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 01,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8916294,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,3356428,Y,346.41,TR I NR,Exception,584.16,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,,Not Applicable,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,EAST COAST POWER & GAS,8597845,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,3.95E+14,N,245.01,,Yes,810,BROKERED GAS,ConEd
MURPHY,BRONX,MURPHY,,Not Applicable,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,EAST COAST POWER & GAS,8710783,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,3.95E+14,N,245.68,,Yes,810,BROKERED GAS,ConEd
MURPHY,BRONX,MURPHY,,Not Applicable,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,EAST COAST POWER & GAS,8824784,2020-04-01T00:00:00.000,3/25/2020,4/23/2020,29,3.95E+14,N,245.37,,Yes,809,BROKERED GAS,ConEd
MURPHY,BRONX,MURPHY,,Not Applicable,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,EAST COAST POWER & GAS,8926068,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,3.95E+14,N,245.37,,Yes,809,BROKERED GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 02,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8644247,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3198303,Y,212.06,TR I NR,Yes,333.55,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 02,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8644247,2020-02-01T00:00:00.000,1/24/2020,2/25/2020,32,3906498,Y,184.65,TR I NR,Yes,290.45,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 02,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8822327,2020-04-01T00:00:00.000,2/25/2020,4/23/2020,58,3198303,Y,596.78,TR I NR,Yes,1011.67,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,BLD 02,NONE,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,CONSOLIDATED EDISON COMPANY OF NY,8822327,2020-04-01T00:00:00.000,2/25/2020,4/23/2020,58,3906498,N,387.75,TR I NR,Yes,657.33,UTILITY GAS,ConEd
MURPHY,BRONX,MURPHY,,Not Applicable,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,EAST COAST POWER & GAS,8597846,2020-02-01T00:00:00.000,1/21/2020,2/16/2020,26,3.95E+14,N,91.95,,Yes,304,BROKERED GAS,ConEd
MURPHY,BRONX,MURPHY,,Not Applicable,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,EAST COAST POWER & GAS,8824785,2020-04-01T00:00:00.000,2/25/2020,4/23/2020,58,3.95E+14,N,506.21,,Yes,1669,BROKERED GAS,ConEd
MURPHY,BRONX,MURPHY,,Not Applicable,133,447,B013300,MIXED FINANCE/LLC2,NY005021330P,EAST COAST POWER & GAS,8926069,2020-05-01T00:00:00.000,4/23/2020,5/22/2020,29,3.95E+14,N,195.62,,Yes,645,BROKERED GAS,ConEd
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,BLD 01,AMR,314,306,S031400,FEDERAL,NY005010350P,National Grid NYC,8664630,2020-01-01T00:00:00.000,1/13/2020,2/11/2020,29,5318808,N,188.68,T2-1 TRAN GENERAL,Yes,391.41,UTILITY GAS,NatGrid NYC
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,BLD 01,AMR,314,306,S031400,FEDERAL,NY005010350P,National Grid NYC,8664630,2020-01-01T00:00:00.000,1/13/2020,2/11/2020,29,5318928,N,788.43,T2-1 TRAN GENERAL,Yes,1635.59,UTILITY GAS,NatGrid NYC
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,BLD 01,AMR,314,306,S031400,FEDERAL,NY005010350P,National Grid NYC,8764215,2020-03-01T00:00:00.000,2/11/2020,3/17/2020,35,5318808,Y,177.11,T2-1 TRAN GENERAL,Yes,361.55,UTILITY GAS,NatGrid NYC
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,BLD 01,AMR,314,306,S031400,FEDERAL,NY005010350P,National Grid NYC,8764215,2020-03-01T00:00:00.000,2/11/2020,3/17/2020,35,5318928,Y,784.47,T2-1 TRAN GENERAL,Yes,1601.45,UTILITY GAS,NatGrid NYC
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,BLD 01,AMR,314,306,S031400,FEDERAL,NY005010350P,National Grid NYC,8860478,2020-03-01T00:00:00.000,3/17/2020,4/13/2020,27,5318808,N,125.19,T2-1 TRAN GENERAL,Yes,278.81,UTILITY GAS,NatGrid NYC
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,BLD 01,AMR,314,306,S031400,FEDERAL,NY005010350P,National Grid NYC,8860478,2020-03-01T00:00:00.000,3/17/2020,4/13/2020,27,5318928,N,1276.21,T2-1 TRAN GENERAL,Yes,2842.19,UTILITY GAS,NatGrid NYC
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,,Not Applicable,314,306,S031400,FEDERAL,NY005010350P,EAST COAST POWER & GAS,8704590,2020-02-01T00:00:00.000,2/15/2020,3/12/2020,26,3308920001,N,917.02,,Yes,2819,BROKERED GAS,NatGrid NYC
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,,Not Applicable,314,306,S031400,FEDERAL,NY005010350P,EAST COAST POWER & GAS,8925675,2020-03-01T00:00:00.000,3/17/2020,4/13/2020,27,3308920001,N,1015.26,,Yes,3121,BROKERED GAS,NatGrid NYC
NEW LANE AREA,STATEN ISLAND,NEW LANE AREA,,Not Applicable,314,306,S031400,FEDERAL,NY005010350P,EAST COAST POWER & GAS,8925773,2020-04-01T00:00:00.000,4/13/2020,5/12/2020,29,3308920001,N,1086.83,,Yes,3341,BROKERED GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 01,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,595829,Y,67.76,T1A TRAN RES N-Ht,Yes,88.73,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 06,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,902959,N,118.78,T1A TRAN RES N-Ht,Yes,155.54,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 06,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,902996,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 02,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,4770616,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 07,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,4796055,N,90.08,T1A TRAN RES N-Ht,Yes,117.96,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 07,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,4796059,N,44.65,T1A TRAN RES N-Ht,Yes,58.46,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 03,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,4957579,Y,27.1,T1A TRAN RES N-Ht,Yes,35.49,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 04,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,5021353,N,72.55,T1A TRAN RES N-Ht,Yes,95,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 05,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,5235190,Y,359.55,T1A TRAN RES N-Ht,Yes,470.8,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 03,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,5235477,N,1.6,T1A TRAN RES N-Ht,Yes,2.09,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 02,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,5299689,N,74.94,T1A TRAN RES N-Ht,Yes,98.13,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 01,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,5324365,N,44.65,T1A TRAN RES N-Ht,Yes,58.46,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 05,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,5593730,Y,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 04,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,5610270,N,47.04,T1A TRAN RES N-Ht,Yes,61.59,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 02,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,5740375,N,188.14,T1A TRAN RES N-Ht,Yes,246.36,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 08,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,5861824,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 08,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8665145,2020-02-01T00:00:00.000,1/27/2020,2/25/2020,29,6788526,N,152.27,T1A TRAN RES N-Ht,Yes,199.39,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 01,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,595829,Y,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 06,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,902959,N,158.05,T1A TRAN RES N-Ht,Yes,206.15,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 06,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,902996,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 02,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4770616,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 07,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4796055,N,127.72,T1A TRAN RES N-Ht,Yes,166.59,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 07,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4796059,Y,40.71,T1A TRAN RES N-Ht,Yes,53.1,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 03,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,4957579,Y,25.55,T1A TRAN RES N-Ht,Yes,33.32,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 04,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,5021353,N,89.4,T1A TRAN RES N-Ht,Yes,116.61,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 05,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,5235190,Y,368,T1A TRAN RES N-Ht,Yes,479.98,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 03,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,5235477,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 02,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,5299689,N,53.48,T1A TRAN RES N-Ht,Yes,69.76,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 01,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,5324365,N,91,T1A TRAN RES N-Ht,Yes,118.69,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 05,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,5593730,Y,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 04,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,5610270,N,47.9,T1A TRAN RES N-Ht,Yes,62.47,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 02,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,5740375,N,192.38,T1A TRAN RES N-Ht,Yes,250.92,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 08,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,5861824,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 08,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8764717,2020-03-01T00:00:00.000,2/25/2020,3/26/2020,30,6788526,N,162.85,T1A TRAN RES N-Ht,Yes,212.4,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 01,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,595829,Y,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 06,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,902959,N,180.79,T1A TRAN RES N-Ht,Yes,235.84,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 06,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,902996,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 02,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,4770616,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 07,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,4796055,N,141.76,T1A TRAN RES N-Ht,Yes,184.93,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 07,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,4796059,N,23.89,T1A TRAN RES N-Ht,Yes,31.17,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 03,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,4957579,Y,26.28,T1A TRAN RES N-Ht,Yes,34.28,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 04,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,5021353,N,141.76,T1A TRAN RES N-Ht,Yes,184.93,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 05,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,5235190,Y,255.65,T1A TRAN RES N-Ht,Yes,333.5,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 03,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,5235477,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 02,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,5299689,N,99.56,T1A TRAN RES N-Ht,Yes,129.87,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 01,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,5324365,N,90.79,T1A TRAN RES N-Ht,Yes,118.44,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 05,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,5593730,Y,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 04,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,5610270,N,42.21,T1A TRAN RES N-Ht,Yes,55.06,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 02,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,5740375,N,233.35,T1A TRAN RES N-Ht,Yes,304.41,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 08,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,5861824,N,0,T1A TRAN RES N-Ht,Yes,0,UTILITY GAS,NatGrid NYC
NOSTRAND,BROOKLYN,NOSTRAND,BLD 08,AMR,43,585,K004300,FEDERAL,NY005010360P,National Grid NYC,8860995,2020-04-01T00:00:00.000,3/26/2020,4/27/2020,32,6788526,N,216.63,T1A TRAN RES N-Ht,Yes,282.59,UTILITY GAS,NatGrid NYC
